2010,7,23,Saturday,85719,32.22253,-110.95946,Traffic
2010,7,7,Saturday,85719,32.23596,-110.95678,Liquor
2010,7,2,Saturday,85719,32.24262,-110.95681,Liquor
2010,7,1,Saturday,85719,32.24161,-110.95679,Other
2010,7,12,Sunday,85719,32.23283,-110.94386,Vehicle Stop
2010,7,20,Monday,85719,32.21993,-110.95955,Vehicle Stop
2010,7,23,Tuesday,85719,32.24884,-110.94397,Community Policing
2010,7,3,Tuesday,85719,32.23966,-110.9439,Community Policing
2010,7,23,Wednesday,85719,32.23602,-110.94252,Community Policing
2010,7,21,Wednesday,85719,32.23618,-110.94384,Community Policing
2010,7,15,Wednesday,85721,32.23209,-110.94816,Pedestrian Stop
2010,7,1,Wednesday,85719,32.22779,-110.95616,Traffic
2010,7,1,Wednesday,85721,32.23611,-110.94813,Traffic
2010,7,1,Friday,85705,32.23592,-110.96874,Traffic
2010,7,9,Thursday,85719,32.22918,-110.94384,Vehicle Stop
2010,7,7,Thursday,85721,32.23209,-110.94816,Assault
2010,7,22,Friday,85705,32.23167,-110.96564,Community Policing
2010,7,8,Monday,85721,32.23611,-110.94813,Other
2010,7,0,Monday,85716,32.22174,-110.92648,Traffic
2010,7,23,Sunday,85719,32.22393,-110.94378,Vehicle Stop
2010,7,17,Sunday,85719,32.23618,-110.94384,Drugs
2010,7,5,Sunday,85719,32.23736,-110.94678,Community Policing
2010,7,0,Sunday,85719,32.23432,-110.95949,Drugs
2010,7,8,Tuesday,85719,32.2427001,-110.9441293,Vehicle Stop
2010,7,2,Tuesday,85719,32.233,-110.95679,Traffic
2010,7,0,Tuesday,85719,32.2360254,-110.9366665,Vehicle Stop
2010,7,22,Monday,85719,32.2405633,-110.9595358,Community Policing
2010,7,1,Wednesday,85719,32.22141,-110.95634,Traffic
2010,7,23,Tuesday,85719,32.2483951,-110.960453,Vehicle Stop
2010,7,9,Tuesday,85719,32.2361779,-110.9438361,Vehicle Stop
2010,7,2,Thursday,85719,32.22149,-110.95946,Traffic
2010,7,0,Thursday,85719,32.22652,-110.94811,Traffic
2010,7,22,Wednesday,85719,32.236015,-110.9425171,Community Policing
2010,7,13,Wednesday,85716,32.2217429,-110.926479,Vehicle Stop
2010,7,2,Friday,85705,32.23168,-110.96331,Traffic
2010,7,2,Friday,85719,32.24569,-110.95958,Traffic
2010,7,21,Thursday,85719,32.2214648,-110.9579074,Vehicle Stop
2010,7,8,Thursday,85719,32.23727,-110.95951,Drugs
2010,7,23,Saturday,85719,32.23596,-110.95678,Traffic
2010,7,21,Saturday,85719,32.2373164,-110.9537805,Vehicle Stop
2010,7,21,Saturday,85719,32.2278591,-110.943795,Vehicle Stop
2010,7,2,Saturday,85719,32.2631377,-110.9609872,Vehicle Stop
2010,8,2,Monday,85719,32.23738,-110.94388,Traffic
2010,8,0,Monday,85719,32.24569,-110.95958,Traffic
2010,8,22,Sunday,85721,32.23611,-110.94813,Drugs
2010,8,9,Sunday,85719,32.2252338,-110.9437982,Vehicle Stop
2010,8,3,Sunday,85719,32.2252338,-110.9437982,Drugs
2010,8,0,Sunday,85719,32.22514,-110.94397,Traffic
2010,8,3,Tuesday,85719,32.2396602,-110.9439037,Vehicle Stop
2010,8,7,Wednesday,85719,32.2278591,-110.943795,Vehicle Stop
2010,8,6,Wednesday,85719,32.2426192,-110.9595669,Vehicle Stop
2010,8,13,Tuesday,85724,32.2406502,-110.9440746,Vehicle Stop
2010,8,9,Tuesday,85719,32.2361779,-110.9438361,Vehicle Stop
2010,8,9,Thursday,85719,32.2396602,-110.9439037,Vehicle Stop
2010,8,2,Thursday,85701,32.2228759,-110.9714227,Vehicle Stop
2010,8,12,Wednesday,85719,32.2265471,-110.9439744,Vehicle Stop
2010,8,8,Friday,85719,32.2348529,-110.9523172,Traffic
2010,8,2,Friday,85705,32.23596,-110.96257,Traffic
2010,8,23,Thursday,85719,32.23962,-110.94976,Traffic
2010,8,14,Thursday,85719,32.2277961,-110.9510102,Community Policing
2010,8,13,Thursday,85719,32.2252338,-110.9437982,Community Policing
2010,8,13,Thursday,85721,32.23209,-110.94816,Pedestrian Stop
2010,8,10,Thursday,85719,32.2291756,-110.9438442,Community Policing
2010,8,10,Thursday,85719,32.23596,-110.95678,Other
2010,8,20,Friday,85716,32.2217429,-110.926479,Vehicle Stop
2010,8,13,Friday,85719,32.2277919,-110.9532471,Vehicle Stop
2010,8,0,Sunday,85705,32.23854,-110.96876,Traffic
2010,8,10,Saturday,85719,32.2338344,-110.9481355,Community Policing
2010,8,11,Monday,85719,32.2277901,-110.9561593,Vehicle Stop
2010,8,4,Monday,85719,32.2318,-110.94104,Other
2010,8,19,Sunday,85719,32.23169,-110.95794,Pedestrian Stop
2010,8,14,Sunday,85719,32.2304179,-110.9495625,Other
2010,8,5,Tuesday,85719,32.2252338,-110.9437982,Vehicle Stop
2010,8,3,Tuesday,85719,32.236015,-110.9425171,Vehicle Stop
2010,8,0,Tuesday,85719,32.223843,-110.9439582,Vehicle Stop
2010,8,0,Tuesday,85719,32.23433,-110.95679,Community Policing
2010,8,23,Tuesday,85719,32.2277727,-110.9594706,Vehicle Stop
2010,8,20,Tuesday,85705,32.235917,-110.9687385,Vehicle Stop
2010,8,19,Tuesday,85719,32.2316869,-110.9579362,Traffic
2010,8,14,Tuesday,85719,32.2286349,-110.9567288,Traffic
2010,8,13,Tuesday,85719,32.2250113,-110.9579174,Vehicle Stop
2010,8,13,Tuesday,85719,32.2278231,-110.9481485,Vehicle Stop
2010,8,6,Thursday,85745,32.2997082,-111.0473835,Vehicle Stop
2010,8,2,Thursday,85719,32.23283,-110.94386,Liquor
2010,8,23,Wednesday,85719,32.2317822,-110.9438703,Vehicle Stop
2010,8,14,Wednesday,85719,32.2349085,-110.944087,Vehicle Stop
2010,8,13,Wednesday,85721,32.2361063,-110.9481323,Vehicle Stop
2010,8,2,Friday,85719,32.2359,-110.95238,Traffic
2010,8,20,Thursday,85719,32.22779,-110.95616,Disorder
2010,8,16,Thursday,85719,32.2277901,-110.9561593,Traffic
2010,8,2,Saturday,85705,32.236,-110.96108,Traffic
2010,8,2,Saturday,85719,32.23618,-110.94384,Community Policing
2010,8,10,Monday,85719,32.2361764,-110.9410528,Proactive Policing
2010,8,2,Monday,85719,32.22385,-110.96098,Traffic
2010,8,16,Sunday,85719,32.2277901,-110.9561593,Traffic
2010,8,8,Sunday,85719,32.2360025,-110.9610757,Vehicle Stop
2010,8,2,Sunday,85719,32.23618,-110.94105,Traffic
2010,8,1,Sunday,85719,32.23595,-110.9595,Traffic
2010,8,7,Tuesday,85719,32.23618,-110.94384,Liquor
2010,8,4,Tuesday,85721,32.2361063,-110.9481323,Proactive Policing
2010,8,2,Tuesday,85721,32.2361063,-110.9481323,Proactive Policing
2010,8,2,Tuesday,85719,32.23957,-110.96106,Traffic
2010,8,2,Wednesday,85716,32.22174,-110.92648,Traffic
2010,8,2,Wednesday,85719,32.22658,-110.94378,Traffic
2010,8,22,Tuesday,85719,32.2265066,-110.9510091,Proactive Policing
2010,8,17,Tuesday,85721,32.2415901,-110.9491136,Proactive Policing
2010,8,15,Tuesday,85719,32.23433,-110.95679,Drugs
2010,8,23,Wednesday,85719,32.2277919,-110.9532471,Proactive Policing
2010,8,23,Wednesday,85719,32.22863,-110.95673,Disorder
2010,8,10,Friday,85721,32.23209,-110.94816,Other
2010,8,3,Friday,85719,32.22784,-110.94523,Liquor
2010,8,2,Friday,85719,32.2395845,-110.9567691,Liquor
2010,8,1,Friday,85719,32.22907,-110.95948,Traffic
2010,8,0,Friday,85719,32.2264805,-110.9594675,Proactive Policing
2010,8,1,Saturday,85719,32.23596,-110.95799,Traffic
2010,8,23,Friday,85712,32.23724,-110.89044,Other
2010,8,9,Monday,85719,32.234884,-110.9481234,Traffic
2010,8,4,Monday,85719,32.23169,-110.95947,Traffic
2010,8,0,Monday,85719,32.22779,-110.95616,Pedestrian Stop
2010,8,0,Tuesday,85719,32.2395845,-110.9567691,Liquor
2010,8,23,Monday,85719,32.2405821,-110.9567946,Liquor
2010,8,23,Monday,85719,32.2290737,-110.9594785,Other
2010,8,22,Monday,85719,32.2361779,-110.9438361,Proactive Policing
2010,8,21,Monday,85719,32.2359639,-110.9567809,Proactive Policing
2010,8,16,Monday,85721,32.2386745,-110.9440782,Proactive Policing
2010,8,13,Monday,85721,32.2361063,-110.9481323,Traffic
2010,8,2,Wednesday,85719,32.2361779,-110.9438361,Liquor
2010,8,23,Tuesday,85721,32.237351,-110.9482571,Drugs
2010,8,22,Tuesday,85716,32.2217429,-110.926479,Proactive Policing
2010,8,2,Thursday,85719,32.247127,-110.9441686,Traffic
2010,8,7,Friday,85719,32.2361779,-110.9438361,Traffic
2010,9,0,Saturday,85719,32.2303806,-110.9567498,Disorder
2010,8,22,Thursday,85719,32.2338036,-110.9550909,Disorder
2010,8,19,Thursday,85719,32.2338036,-110.9550909,Disorder
2010,8,16,Thursday,85719,32.2343163,-110.9579732,Proactive Policing
2010,8,13,Thursday,85719,32.2338344,-110.9481355,Traffic
2010,8,12,Thursday,85719,32.2431158,-110.9568131,Proactive Policing
2010,8,11,Thursday,85719,32.2291713,-110.9424553,Proactive Policing
2010,8,23,Friday,85719,32.2360025,-110.9610757,Traffic
2010,8,23,Friday,85719,32.2278418,-110.9452277,Other
2010,8,23,Friday,85719,32.2361764,-110.9410528,Traffic
2010,8,22,Friday,85719,32.2250003,-110.9594574,Quality of Life
2010,8,15,Friday,85721,32.2361063,-110.9481323,Proactive Policing
2010,8,14,Friday,85719,32.2359639,-110.9567809,Traffic
2010,8,2,Sunday,85719,32.2361602,-110.9467746,Proactive Policing
2010,8,1,Sunday,85721,32.2320919,-110.9481571,Liquor
2010,8,0,Sunday,85719,32.2348654,-110.9494168,Proactive Policing
2010,8,0,Sunday,85719,32.2361779,-110.9438361,Proactive Policing
2010,8,0,Sunday,85719,32.234884,-110.9481234,Liquor
2010,8,0,Sunday,85719,32.2277901,-110.9561593,Liquor
2010,8,23,Saturday,85719,32.2338552,-110.9440724,Liquor
2010,8,22,Saturday,85719,32.2316866,-110.9594753,Proactive Policing
2010,8,21,Saturday,85719,32.2338552,-110.9440724,Liquor
2010,8,21,Saturday,85719,32.2161537,-110.9437514,Liquor
2010,8,19,Saturday,85719,32.2514386,-110.9568734,Drugs
2010,8,14,Saturday,85719,32.234884,-110.9481234,Proactive Policing
2010,8,2,Saturday,85719,32.2373561,-110.9467841,Liquor
2010,8,2,Saturday,85721,32.2361063,-110.9481323,Traffic
2010,8,1,Saturday,85719,32.2348873,-110.9467828,Drugs
2010,8,23,Friday,85719,32.234884,-110.9481234,Liquor
2010,8,9,Monday,85721,32.2386745,-110.9440782,Proactive Policing
2010,8,7,Monday,85716,32.2359566,-110.9268077,Proactive Policing
2010,8,1,Sunday,85719,32.236103,-110.9595034,Traffic
2010,8,1,Sunday,85719,32.2277961,-110.9510102,Liquor
2010,8,0,Sunday,85719,32.2348873,-110.9467828,Liquor
2010,8,21,Saturday,85719,32.2338552,-110.9440724,Disorder
2010,8,11,Friday,85719,32.2252338,-110.9437982,Community Policing
2010,8,10,Tuesday,85719,32.2343167,-110.9594861,Proactive Policing
2010,8,23,Monday,85719,32.2360163,-110.9381241,Proactive Policing
2010,8,21,Monday,85719,32.2303878,-110.9579098,Drugs
2010,8,13,Monday,85721,32.2361063,-110.9481323,Proactive Policing
2010,9,2,Wednesday,85719,32.2361191,-110.948976,Traffic
2010,9,14,Saturday,85721,32.2415901,-110.9491136,Community Policing
